In1 , In2 , In3 , In4 , Out
1 , 8.64726829174 , 85.6793964418 , 1 , 1086.77997529
1 , 4.24544127055 , 38.5179549695 , 0 , 42.7593047231
0 , 9.23293875906 , 16.2391420519 , 1 , 92.99354795
1 , -1 , 14.0217398027 , 1 , 1015.17073547
0 , 9.81023170139 , 29.9389371796 , 1 , 98.1784006895
0 , 4.94751558905 , 17.5805517326 , 1 , 49.937824267
1 , 7.96770078611 , 92.5259449041 , 0 , 80.3133709981
0 , 4.59172546491 , 3.50115024107 , 1 , 46.1202498169
1 , 5.18311534077 , 9.23351477508 , 0 , 52.4216743986
0 , 6.19687217968 , 8.56678836634 , 0 , 62.0035758201
0 , 7.57136177651 , 94.1303056148 , 0 , 75.7350960011
0 , 4.46750366855 , 62.9486101964 , 1 , 44.6786602591
1 , 0.985608251565 , 38.8755303949 , 0 , 10.1622187279
1 , 7.36841431072 , 30.4795452282 , 0 , 73.8167041398
0 , 6.66741655653 , 23.1888947085 , 1 , 67.0738742849
0 , 3.01227878832 , 20.4427026686 , 0 , 30.5774985946
0 , 9.06705790309 , 92.678136126 , 1 , 90.6883304591
1 , 8.0035056699 , 90.2598418729 , 1 , 1080.43952349
1 , 2.72176204471 , 56.4872086562 , 0 , 27.6688120568
0 , -1 , 83.2365278384 , 1 , 87.7001140294
0 , 3.15756049913 , 56.5130971683 , 0 , 32.2191857958
0 , 9.66762265682 , 85.6854190688 , 1 , 97.2139672699
1 , 8.99012375414 , 15.2507219293 , 0 , 90.1697137196
1 , 3.15515102896 , 74.6292105419 , 1 , 1032.15447546
1 , 2.52979270172 , 57.5276465608 , 0 , 25.5709602584
0 , 5.67572399741 , 61.9534211329 , 0 , 56.9764511704
1 , 3.51507607407 , 79.6221102992 , 1 , 1035.70227424
0 , 4.52571880765 , 45.1807425589 , 1 , 45.4349151135
1 , -1 , 33.0522692317 , 1 , 1044.9738147
0 , 2.26501204722 , 61.4306878835 , 0 , 22.788553147
0 , 3.21129120201 , 78.1503317665 , 1 , 32.7962348778
0 , 0.821154032746 , 2.39435199696 , 1 , 8.3881684657
1 , 2.31962536952 , 29.4753434986 , 0 , 23.6908167769
1 , 8.28387687793 , 11.425333174 , 1 , 1083.36969386
0 , 5.24453882694 , 58.6986010819 , 1 , 52.9369791863
1 , 3.14981625839 , 14.3222019024 , 0 , 31.726913778
0 , 1.29510058008 , 87.165975667 , 0 , 13.1873206966
1 , 5.76990859076 , 29.1259143727 , 0 , 58.2759058026
1 , 8.3683790598 , 22.6787343105 , 1 , 1083.94678984
1 , 6.56232827029 , 19.7903369252 , 1 , 1066.0927737
1 , -1 , 12.1077755992 , 1 , 1053.60133286
0 , 8.30457389642 , 96.8008378461 , 1 , 83.291267311
1 , 4.10199615203 , 72.2830466955 , 0 , 41.0390795366
1 , 5.84135363863 , 78.4250975324 , 0 , 58.494381528
1 , 2.00027519739 , 5.44417099454 , 1 , 1020.5510151
0 , 2.73319791476 , 53.5153997717 , 1 , 27.4573637777
1 , 1.94548219835 , 39.0055980889 , 1 , 1019.74545871
1 , 0.691546856514 , 6.07494465914 , 1 , 1007.38448842
1 , 8.21654798756 , 87.7855027265 , 1 , 1082.44312247
1 , 9.24193971489 , 72.1856305935 , 0 , 93.0442357355
0 , 2.39187326344 , 16.9740302523 , 1 , 24.235222872
0 , 3.14082714016 , 5.57323216029 , 0 , 32.0992001325
0 , 5.07882265301 , 49.7674974852 , 1 , 51.2851114486
0 , 1.45331879569 , 10.7361787793 , 1 , 15.0920416092
1 , 4.44095491814 , 42.3155662569 , 0 , 45.0096513643
0 , 1.0686687927 , 47.2767964758 , 0 , 10.8859015045
0 , 4.52193844529 , 10.8868539633 , 1 , 45.3342704746
0 , -1 , 10.8283196269 , 1 , 93.6646832455
0 , 6.46510890146 , 23.4176235136 , 0 , 64.7447075829
1 , 9.64693492513 , 56.1956461938 , 0 , 97.1070669722
1 , 9.27024466492 , 8.4097001875 , 1 , 1093.36079212
1 , 2.47849211759 , 78.6712356173 , 0 , 24.8764102852
1 , 1.02469572606 , 47.5394401732 , 1 , 1010.89407571
0 , 2.25817650747 , 40.8778062803 , 0 , 23.2360301158
1 , 6.95251029876 , 56.5831942684 , 0 , 69.8474491804
0 , 9.06953691788 , 91.1170381121 , 0 , 91.3703862573
1 , 9.10726711688 , 21.3944285398 , 1 , 1091.11646737
1 , 1.59148407166 , 77.6703386975 , 1 , 1016.07923494
0 , 9.67908985365 , 39.1241642913 , 0 , 97.1371960513
1 , 8.23387543251 , 78.2495096704 , 1 , 1082.58070464
1 , 5.13032546171 , 32.2220763026 , 1 , 1051.61250157
0 , 7.74495780638 , 60.3846919908 , 1 , 78.1404545379
1 , -1 , 25.4884336016 , 0 , 62.8644435915
1 , 1.6371224367 , 74.0009163455 , 1 , 1016.44349337
1 , 1.90705698898 , 68.0606028305 , 0 , 19.3743581834
1 , 5.14146681281 , 59.58949273 , 1 , 1051.98904373
0 , 9.45287570452 , 12.9426463693 , 1 , 94.8621511139
0 , 8.63782627489 , 68.4595827937 , 1 , 86.4032947597
1 , 7.90359457479 , 31.5020599622 , 0 , 79.4546864678
1 , 2.51120345978 , 33.3619886591 , 1 , 1025.35561386
1 , 7.43385038033 , 49.1594233058 , 0 , 74.494293386
0 , 2.25843337642 , 30.695035314 , 0 , 22.8612282646
1 , 6.91984946885 , 26.8294139337 , 1 , 1069.69282377
1 , 3.74753873884 , 49.3326824442 , 1 , 1038.0843483
1 , 6.25426825791 , 65.4273507284 , 1 , 1062.61236434
0 , 1.39417866648 , 76.6591782866 , 0 , 14.5890249648
1 , 7.16872302522 , 81.5636668731 , 1 , 1072.21966322
0 , 1.68219771549 , 76.3113132625 , 0 , 16.8835462602
1 , 2.57159410927 , 22.8595797502 , 1 , 1026.2228283
1 , 9.78357522708 , 70.4020947902 , 0 , 97.8551483443
1 , 2.59946806742 , 49.4557242156 , 1 , 1026.46106854
1 , 1.98925585534 , 31.0716649714 , 0 , 19.9253572746
0 , 5.85930242014 , 56.7388669652 , 1 , 58.9080942261
1 , 9.67164400737 , 55.8463352879 , 0 , 97.411748093
1 , 2.25731765559 , 33.4346496176 , 0 , 23.1830641841
0 , 1.74441000056 , 66.1116533795 , 1 , 17.5073349835
1 , 5.30088158304 , 52.8075609215 , 1 , 1053.49089678
1 , 9.06534557789 , 35.1558843179 , 0 , 90.7131864515
0 , 2.91529638393 , 64.0959123522 , 0 , 29.2889031447
0 , 2.7830326532 , 8.30530577678 , 0 , 28.4539866248
0 , 3.46589360276 , 96.471892692 , 1 , 34.8905564565
1 , 8.39994816823 , 11.612200622 , 0 , 84.5411423837
0 , 4.37182604715 , 41.2352101409 , 0 , 43.9526087219
0 , 4.05954289154 , 54.8773251388 , 1 , 40.9987923523
1 , 2.11056915368 , 22.6444740397 , 0 , 21.224518277
1 , 6.87726956805 , 19.6499019619 , 0 , 69.1257073467
0 , 5.06961662088 , 93.1732994013 , 1 , 51.3344594942
1 , 4.37646445791 , 58.4153962184 , 1 , 1044.36654595
1 , 4.25422395233 , 61.6821201807 , 1 , 1043.09150168
1 , 5.29780507392 , 27.3969028181 , 0 , 53.6429672471
0 , 6.0303878288 , 91.9745656879 , 1 , 60.7664967773
1 , 8.59144589607 , 32.7462416632 , 1 , 1086.03632187
0 , 8.31459537407 , 17.9398367364 , 0 , 83.2541132025
0 , 2.11596635327 , 36.3217654314 , 0 , 21.2072723312
1 , 2.85556578176 , 4.51568154809 , 1 , 1029.06486204
0 , 3.31032435096 , 94.4870057793 , 0 , 33.6433944882
0 , 9.02768499117 , 82.1477238698 , 1 , 90.9187840908
0 , 5.12330741391 , 51.8074729498 , 1 , 51.8355831679
1 , 2.50611618438 , 17.7570131813 , 1 , 1025.42461275
0 , 6.21482893063 , 41.8449875764 , 0 , 62.5103063186
0 , 9.74530449056 , 47.205410363 , 1 , 98.107441111
0 , 9.281413198 , 69.6237908913 , 0 , 93.213469237
0 , 1.26394383345 , 91.0949630334 , 1 , 13.2256281314
0 , 7.43510343444 , 17.5186568618 , 1 , 74.9952814431
0 , 8.80687155846 , 28.7977723503 , 0 , 88.2661414028
0 , 0.99567365934 , 97.2086578645 , 1 , 10.4065583867
0 , 1.85796252773 , 61.1068313054 , 0 , 19.2299967249
1 , 8.87008185582 , 3.27555058966 , 0 , 88.9350473052
0 , 9.26915794219 , 17.1311633442 , 0 , 93.1488007354
0 , 9.44144564614 , 66.8722556848 , 0 , 94.7146633385
0 , 3.71516851238 , 44.9488879923 , 0 , 37.2311989337
0 , 8.06855454667 , 72.271998448 , 0 , 81.2566936872
1 , 5.59359213615 , 87.2574765223 , 0 , 55.9364569556
0 , 3.75001740458 , 89.7091793381 , 0 , 37.8586200024
0 , 4.46760952148 , 52.1845948447 , 1 , 44.9028506277
0 , 2.01359833007 , 46.4109005346 , 0 , 20.768922613
0 , 5.31565416633 , 82.5142572518 , 1 , 53.5159579305
0 , 4.94476729678 , 45.734578551 , 0 , 49.4932195668
0 , 8.7916879197 , 15.6623340836 , 0 , 88.5118567454
1 , 2.18695135462 , 9.38806894142 , 1 , 1022.2485106
1 , 7.53218483676 , 83.0874789691 , 1 , 1075.86398261
1 , 7.23767774206 , 37.1739686808 , 0 , 72.6854484373
1 , 2.31006495793 , 91.7855925406 , 1 , 1023.53250805
1 , 8.5660418444 , 62.0548422032 , 0 , 85.8009730793
1 , 7.34497581888 , 55.4569942183 , 0 , 73.7406626149
0 , 9.03272377164 , 65.1053842991 , 0 , 90.4535067064
1 , 6.18052471795 , 66.9712529035 , 1 , 1062.39090117
1 , 1.52896535617 , 52.8307984213 , 0 , 15.9093191599
1 , 2.17683094852 , 12.8976227235 , 0 , 22.2746852058
1 , 9.78225334367 , 52.3190614401 , 1 , 1097.88679919
1 , 6.00239084986 , 82.5033820362 , 0 , 60.3753668405
0 , 9.0776683813 , 34.3783398282 , 0 , 91.4036196349
0 , 5.99379651451 , 0.580159454893 , 0 , 60.338782875
1 , 5.43680812962 , 34.1493062224 , 0 , 54.87436114
0 , 0.969533774326 , 5.65213827276 , 1 , 9.79977766816
1 , 4.58592239362 , 36.6833661701 , 0 , 46.2352479772
1 , 3.13736515781 , 96.3014110348 , 0 , 32.0166869846
1 , 8.08894770958 , 58.7922832196 , 1 , 1080.92118169
0 , 5.30071896292 , 56.7403892156 , 0 , 53.1853963783
0 , 7.16573717881 , 14.7839515839 , 0 , 72.3498995378
0 , 9.72258383046 , 41.3299439584 , 1 , 97.3980160907
1 , 7.51696930203 , 41.9914835339 , 1 , 1075.57183758
0 , 7.01003192009 , 24.7597755389 , 0 , 70.331805733
0 , 8.00532202588 , 79.968227935 , 1 , 80.1949466084
0 , 3.26264118357 , 70.1871083384 , 1 , 32.8403136542
1 , 9.57315683335 , 71.7423678901 , 1 , 1096.12711717
0 , 2.03737459671 , 3.7749389367 , 0 , 20.7388125608
1 , 1.89295658754 , 13.2854789803 , 1 , 1019.25502903
0 , 8.52249387151 , 10.1116704273 , 1 , 85.3974441132
0 , 0.641226731968 , 8.91769550146 , 1 , 6.55188166435
1 , 1.96508341369 , 91.4768413461 , 0 , 20.164182865
0 , 2.38347661397 , 49.6998966082 , 0 , 24.1723968071
1 , 2.86949919371 , 48.8902134533 , 1 , 1029.37606972
0 , 9.41378002127 , 16.7574482571 , 0 , 94.7188365498
0 , 8.54011017354 , 19.5659805369 , 1 , 85.9138916695
1 , 4.15056917359 , 66.4101260381 , 1 , 1042.15038964
0 , 8.48722078497 , 79.1979114273 , 0 , 85.4922230699
1 , 1.19722666083 , 27.712458093 , 0 , 12.164850729
1 , 1.31646355104 , 12.8932763985 , 1 , 1013.28895963
0 , 6.55579016664 , 88.6065551058 , 0 , 65.9017560187
1 , 8.54376463773 , 44.7754918438 , 0 , 85.9079721887
0 , 6.58866869204 , 58.4742065686 , 0 , 65.9919817276
0 , 1.89099926454 , 31.2209032956 , 0 , 19.1736278809
1 , 2.07175994556 , 16.6210575226 , 1 , 1021.22102051
0 , 4.68889739727 , 97.4012435685 , 0 , 47.4357687237
0 , 0.95995342853 , 27.5858944451 , 1 , 9.74121121355
1 , 0.927994822238 , 35.7589981928 , 1 , 1009.69772417
0 , 9.53706046392 , 63.191479666 , 0 , 95.6304719036
0 , 5.03818657625 , 37.4382324537 , 0 , 50.6802516101
0 , 8.86565063434 , 62.9992935527 , 0 , 89.0997320777
0 , 4.80210486029 , 88.7540356861 , 0 , 48.3166537528
1 , 8.95992286719 , 15.6715214761 , 0 , 90.2204924806
0 , 1.36316285074 , 30.188487312 , 1 , 13.976375291
0 , 2.80181823093 , 92.2903112109 , 0 , 28.6369483213
1 , 5.90795258189 , 31.104091543 , 1 , 1059.41380727
0 , 2.95723818752 , 1.25414390972 , 0 , 30.2557924762
0 , 4.79294100046 , 55.0648410773 , 1 , 48.6172582256
1 , 4.64987707421 , 65.9491808753 , 0 , 46.9376496083
1 , 4.05341759013 , 67.4106934898 , 0 , 41.0826010371
0 , 9.16775826203 , 27.9030516587 , 0 , 91.8725134157
0 , 7.30446871237 , 82.1048696604 , 1 , 73.2991481448
0 , 4.80823162998 , 1.21731885657 , 0 , 48.368857248
0 , 6.47706412039 , 56.4005715413 , 0 , 65.1694531384
1 , 4.9846455293 , 86.925621903 , 1 , 1049.98675913
1 , 3.32507398249 , 94.1399298992 , 1 , 1033.72715997
1 , 7.38221509462 , 52.7534190585 , 0 , 74.470059889
1 , 2.22707106893 , 66.332722324 , 1 , 1022.28577701
1 , 5.91827296487 , 96.5956858138 , 1 , 1059.65380714
0 , 0.902707423187 , 64.4823182429 , 1 , 9.50387368506
1 , 1.71520141142 , 1.88473968965 , 1 , 1017.65212405
0 , 5.68490709283 , 3.67186983413 , 1 , 56.852396248
0 , 7.20535069752 , 10.0038222141 , 0 , 72.6575692202
0 , 6.11388346855 , 84.2485992936 , 0 , 61.7952007121
0 , 8.60525512187 , 15.5459182184 , 0 , 86.5558347023
0 , 5.04407217236 , 80.7033268375 , 1 , 50.8602617312
1 , 9.64968158522 , 83.1860162983 , 1 , 1096.69801366
0 , 4.84646291085 , 37.9340106277 , 0 , 49.0038041001
0 , 6.06508093023 , 69.4135029509 , 1 , 60.7190485374
1 , 4.80287439366 , 26.9504247352 , 0 , 48.1066261666
0 , 8.97215730312 , 1.55976112452 , 1 , 90.3988209651
0 , 7.12986934809 , 17.5783675921 , 1 , 71.3632749591
1 , 8.50520469656 , 92.431671504 , 0 , 85.7264527635
1 , 3.52545762074 , 83.195428877 , 0 , 35.9314484607
1 , 9.25700161692 , 76.0521728396 , 1 , 1092.79929311
1 , 2.16032554192 , 50.3452337807 , 0 , 22.2476535395
1 , 9.34340057072 , 32.068124905 , 1 , 1093.73022742
1 , 7.16599775431 , 54.414546527 , 1 , 1071.92520918
0 , 6.21623149755 , 92.620212491 , 0 , 62.6450925379
1 , 4.61228089962 , 49.2301980287 , 1 , 1046.25194163
1 , 7.40841046652 , 60.7627538451 , 1 , 1074.39028376
1 , 6.67636102156 , 95.3372526682 , 1 , 1067.42751152
1 , 8.71978791512 , 51.528687398 , 0 , 87.2054701144
0 , 1.46199645555 , 96.2293396809 , 0 , 15.2008006644
1 , -1 , 74.5575587487 , 1 , 1018.42537117
1 , 6.2570753515 , 90.3016928998 , 0 , 62.7582359686
0 , 1.62925395217 , 32.9626380321 , 1 , 16.5650336046
1 , 3.32840215375 , 62.6289176874 , 0 , 33.4835736798
0 , 9.08002808728 , 88.6394974806 , 1 , 91.3442525609
0 , 6.65398665193 , 27.8504674972 , 0 , 66.8328741271
0 , 0.9313385796 , 50.5825216845 , 0 , 9.3848102306
1 , 4.52560105737 , 58.9588347792 , 1 , 1045.61011122
0 , 4.57296786461 , 50.058459276 , 1 , 45.8014035942
1 , 9.31292645355 , 41.4306196924 , 0 , 93.2096938325
0 , 1.85720203913 , 43.3370700196 , 1 , 19.0974295731
0 , 7.8939983964 , 32.9493235948 , 1 , 79.4718649845
1 , 4.25748553116 , 75.1277410041 , 1 , 1042.75589341
0 , 8.55456218942 , 8.69405054418 , 1 , 85.6424050516
1 , 9.52445868064 , 97.3707439956 , 1 , 1095.88466855
1 , 5.30809204003 , 23.6840961496 , 1 , 1053.10208085
1 , 9.54911736092 , 97.4299547439 , 0 , 95.5006428135
0 , 4.15718169904 , 35.9223914126 , 0 , 42.0364600029
1 , 6.57255635113 , 10.0449571381 , 1 , 1066.22521797
1 , 6.60169955053 , 53.4108669868 , 1 , 1066.68263975
1 , 2.22272139123 , 6.34993236214 , 0 , 22.5793487752
0 , 4.09197158498 , 66.9872842273 , 1 , 41.1257482825
1 , 6.66482144629 , 28.9411194984 , 1 , 1067.06905161
1 , 6.83137290014 , 25.9726308584 , 0 , 68.9988334347
1 , 9.07563479724 , 66.253421766 , 0 , 90.964516879
1 , 4.00937005241 , 25.4823403257 , 1 , 1040.40283682
0 , 2.96236816491 , 77.5756444565 , 1 , 29.6454347486
1 , 1.24537110021 , 93.2777091887 , 0 , 12.7549643277
0 , 3.57702065488 , 26.9660353734 , 0 , 36.4233542037
0 , 7.82452953659 , 10.3179463149 , 1 , 78.6335146721
1 , 4.72060891627 , 94.4929965009 , 0 , 47.2947797015
0 , 5.90610531548 , 24.1742943227 , 0 , 59.2498210634
0 , 8.43058226715 , 71.2790502953 , 1 , 84.92086459
0 , 8.71370582051 , 34.5569841593 , 1 , 87.373716244
1 , 5.69483032031 , 80.7115750391 , 1 , 1057.27646539
1 , 9.63105036132 , 7.49009985862 , 1 , 1096.33557623
1 , 1.85779794614 , 60.4878078626 , 1 , 1018.8481128
1 , 4.82315936621 , 84.8062196615 , 1 , 1048.42426037
0 , 1.24672727991 , 81.4767747551 , 1 , 13.0369443492
0 , 7.65956717297 , 12.0533311507 , 0 , 76.7372301204
1 , 9.37600204627 , 87.8628888278 , 1 , 1093.88298483
0 , 8.2008967383 , 80.4372306874 , 1 , 82.0146609855
1 , 2.94436811128 , 78.1872220471 , 0 , 29.9961598977
1 , 3.04482292256 , 57.6414298498 , 1 , 1030.50082031
0 , 4.89167447607 , 15.638090355 , 0 , 49.3481224756
1 , 3.00335250222 , 7.70547641917 , 0 , 30.5937494338
0 , 0.796479782615 , 82.3942290697 , 1 , 7.9752329631
1 , 8.55095720658 , 82.7280633446 , 0 , 86.0686083635
1 , 2.60438261475 , 20.6040396938 , 1 , 1026.52291443
0 , 8.48424519874 , 75.5087479993 , 0 , 85.3942735363
0 , 2.96156720219 , 17.8623304094 , 0 , 29.8250071432
1 , 5.01264159058 , 96.6098624313 , 1 , 1050.17977702
1 , 7.17075005632 , 72.196802885 , 0 , 72.3369148765
0 , 9.20730095243 , 62.4381318212 , 1 , 92.4120465281
1 , 3.31622745724 , 8.60794369799 , 0 , 33.2206758881
0 , 9.32645758844 , 74.9145570815 , 0 , 93.3402326346
0 , 3.45479447761 , 6.69311114553 , 0 , 34.7551291773
1 , 8.17855801993 , 72.7464481622 , 1 , 1082.42685455
0 , 3.36558154312 , 19.7981024125 , 0 , 34.2059595808
0 , 5.40715015906 , 11.4746017643 , 1 , 54.1399245065
0 , 6.10764224134 , 41.6761863064 , 1 , 61.157345549
0 , 8.59113589301 , 18.6579523209 , 0 , 86.1493436975
0 , 7.3631346889 , 78.8051770172 , 1 , 73.7780562417
0 , 5.17116517558 , 96.5541572219 , 1 , 52.341437579
0 , 8.20185826831 , 39.3431253955 , 0 , 82.0792837361
0 , 3.9416355487 , 73.8254707835 , 1 , 39.9905089747
0 , 8.52302028549 , 36.2158778311 , 0 , 85.4937396417
1 , 9.83996239108 , 84.607205475 , 0 , 99.0441238387
0 , 9.09142277324 , 89.7415433222 , 1 , 91.4333506009
1 , 4.8179562005 , 68.9977400718 , 1 , 1048.73343893
0 , 2.69664765114 , 79.5357137254 , 1 , 27.2227158607
0 , 7.85381327608 , 3.48702288923 , 0 , 79.1556262098
1 , 9.68046693996 , 57.4334822898 , 1 , 1096.94718569
0 , 6.45813259838 , 2.55855401004 , 1 , 64.7261442546
1 , 2.82632386272 , 67.7284123426 , 1 , 1028.86326522
0 , 9.32553279902 , 61.9053575631 , 1 , 93.7367905882
1 , 8.6983382257 , 62.1768400526 , 1 , 1087.6330991
0 , 1.10623420699 , 2.07606069379 , 0 , 11.3946622145
1 , 2.62629378089 , 4.2271750613 , 0 , 26.5886288886
0 , 3.79006988819 , 64.073588956 , 1 , 38.47459267
1 , 2.56485206475 , 94.5665916154 , 0 , 26.2673472309
1 , 3.20766239795 , 56.6653354604 , 1 , 1032.19753644
0 , 7.9956065677 , 43.9614066607 , 0 , 80.6027798627
1 , 6.2141906475 , 89.2188118885 , 1 , 1062.82111484
1 , 3.29727298847 , 20.6591684399 , 1 , 1033.02005369
1 , 7.56047310712 , 32.2531588609 , 1 , 1075.6980635
0 , 2.79723207075 , 76.6705699094 , 1 , 28.4784874561
0 , 5.80545641139 , 31.0884721363 , 1 , 58.5197566162
1 , 8.71897142247 , 80.8616833369 , 0 , 87.3448313838
1 , 3.18695495333 , 80.5631831128 , 1 , 1032.56396311
1 , 2.52320500809 , 46.3646944783 , 0 , 25.9218064825
0 , 4.55899889304 , 35.7806706897 , 1 , 45.6950394909
0 , 9.58985805306 , 75.611260588 , 1 , 95.9582663396
1 , 3.71445804027 , 46.7349625952 , 0 , 37.4136968158
1 , 3.55680214302 , 38.1066809477 , 1 , 1036.14811257
0 , 6.59047562398 , 10.5010135493 , 0 , 66.5241576112
0 , 3.64650290863 , 68.4045561928 , 0 , 36.7616363376
0 , 1.35770374964 , 93.3603183903 , 1 , 13.7288648163
0 , 5.95428925252 , 65.5011222473 , 1 , 59.923828753
0 , 3.16988768956 , 12.9535917259 , 0 , 31.7149744888
0 , 3.74017344239 , 92.3522958048 , 1 , 37.7148844036
0 , 6.74077627021 , 23.1955209652 , 0 , 67.4337598917
0 , 0.954290667476 , 44.9459191217 , 0 , 10.1335153332
0 , 4.90910675756 , 72.9625534638 , 0 , 49.3014319798
1 , 8.53516624444 , 8.56029501702 , 1 , 1085.5906245
1 , 8.88303516615 , 29.3982336385 , 1 , 1089.00915982
1 , 3.79546674228 , 19.1829641053 , 1 , 1038.57690418
1 , 0.885258148 , 24.4423752238 , 1 , 1009.14693958
0 , 0.917583226969 , 94.6498966515 , 1 , 9.64747420555
1 , 1.11907194743 , 2.67508174071 , 0 , 11.6858636334
0 , 0.606535570582 , 44.4391569497 , 0 , 6.33485521748
1 , 7.23669618704 , 54.8339703768 , 1 , 1072.96313914
1 , 4.71285491811 , 7.47764019362 , 1 , 1047.20304608
1 , 6.1827047627 , 7.96856642885 , 0 , 62.1738690696
0 , 3.91676422451 , 59.2150680889 , 0 , 39.4968916054
0 , 9.2403772041 , 69.6553218823 , 1 , 93.0803747507
1 , 3.56354990825 , 65.8301741937 , 1 , 1036.09771989
1 , 5.45781525976 , 20.753616735 , 1 , 1054.58006945
0 , 7.2200746914 , 43.1383787243 , 1 , 72.6536768806
0 , 5.82267657562 , 42.7177476111 , 0 , 58.721710363
0 , 1.1487454153 , 78.8852230551 , 1 , 11.9017452465
0 , 0.686748861096 , 88.0943018525 , 1 , 7.48650900753
1 , 3.85201131543 , 68.551565752 , 1 , 1038.791489
0 , 9.80101173072 , 72.9016355741 , 0 , 98.4411303234
0 , 6.83194071373 , 87.3658969267 , 1 , 68.5611409872
1 , 4.64634734025 , 35.2264500456 , 0 , 47.048330307
0 , 2.68525367284 , 62.3640514362 , 0 , 26.9624288506
1 , 6.66488514255 , 21.2132901975 , 0 , 67.3192263427
0 , 3.98303926834 , 74.9676132625 , 0 , 40.3174869207
1 , 2.65549214504 , 91.0882663245 , 0 , 26.9491825806
0 , 8.84489542937 , 49.5737895639 , 1 , 88.4747646275
1 , 8.37504639168 , 86.0810433198 , 0 , 83.8625794859
1 , 6.69772818762 , 76.1859697376 , 1 , 1067.43980135
1 , 6.58137866486 , 38.5016827205 , 1 , 1066.28420037
1 , 2.75684215183 , 27.9677474168 , 0 , 27.8664773056
1 , 9.80347380822 , 10.7755687351 , 0 , 98.5828073496
1 , 7.87807680222 , 52.3048423057 , 0 , 79.0799335869
0 , 8.06267099443 , 7.09268808909 , 0 , 80.6864266619
1 , -1 , 13.8163467453 , 1 , 1055.91371091
1 , 2.44514654028 , 89.5167781377 , 0 , 25.0191919261
0 , 2.49023771163 , 21.4784334179 , 0 , 25.1542076789
0 , 5.6487705624 , 30.1863293443 , 1 , 57.0491294093
1 , 2.3958104061 , 29.4152633504 , 1 , 1024.35028235
0 , 5.72146679217 , 9.19533198421 , 1 , 57.7888275657
1 , 2.80033876249 , 80.8404102078 , 1 , 1028.54237961
1 , 1.46933164178 , 88.2250724256 , 0 , 15.2136775811
1 , 6.52354624568 , 76.0385036779 , 0 , 65.3625297427
0 , 3.43848908032 , 57.2550434256 , 0 , 35.0314688932
0 , 2.45598196936 , 33.2490149995 , 1 , 24.9671382263
1 , 4.60532053497 , 76.9137616917 , 0 , 46.6250310482
1 , 5.19899286106 , 16.6851981464 , 0 , 52.03764625
0 , 3.42895958433 , 86.9005449824 , 0 , 34.928954242
1 , 6.73054318257 , 95.4697140611 , 0 , 67.7869545013
1 , 4.57558724098 , 68.8024428539 , 1 , 1046.00564636
0 , 0.697046903558 , 34.4021693993 , 0 , 7.05928777375
1 , 4.30962747065 , 57.773523296 , 1 , 1043.60435721
1 , 8.23835227297 , 71.0998584677 , 0 , 82.5807170375
0 , 3.04752968667 , 31.0286590224 , 1 , 31.0131007827
1 , 0.68355039798 , 80.7134319257 , 0 , 6.93050632069
0 , 3.85870916021 , 42.7731160648 , 0 , 38.65279459
0 , 6.6981962355 , 49.3775912312 , 1 , 67.1895353563
1 , 2.93134475025 , 69.6049120468 , 0 , 29.5251128211
0 , 4.42948589309 , 93.6108209563 , 0 , 44.8719494509
1 , 5.1890166063 , 33.3495942862 , 1 , 1052.4218181
0 , 6.54987436888 , 77.3837795881 , 1 , 65.7274589652
0 , -1 , 95.7411088635 , 1 , 51.118419284
0 , 6.78269762641 , 7.80022842434 , 0 , 68.3756140812
1 , 3.09298572616 , 6.79005093003 , 1 , 1031.42610999
0 , 6.84386398222 , 17.7590309429 , 0 , 68.5385188211
1 , 3.22961673466 , 33.0722799636 , 0 , 32.4472944318
0 , 2.44713845187 , 70.8218522174 , 0 , 25.060282688
0 , 5.72592261026 , 3.95852448687 , 0 , 57.605937446
1 , 6.25639452185 , 96.4673341503 , 0 , 63.0625599533
1 , 6.47204294955 , 22.9767107595 , 0 , 64.8188945898
1 , 2.10503886209 , 74.0875492165 , 0 , 21.1660556696
0 , 4.42038897916 , 76.6926393205 , 1 , 44.8937627314
0 , 6.01718896418 , 20.3120315537 , 1 , 60.4283191932
0 , 6.14731167698 , 52.1732302611 , 0 , 62.1235964414
1 , 7.1832320798 , 18.2435252384 , 0 , 72.0066456846
1 , 8.35825219676 , 8.16499612627 , 0 , 83.7075590747
1 , 3.48684725368 , 43.0821674032 , 0 , 35.5102365503
1 , 2.73910538184 , 70.5151772916 , 1 , 1027.46870479
